index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,counted_pct
1794,194222,,,,,,,,,,,,,,,,,,59.1
1795,194240,,,,,,,,,,,,,,,,,,61.4
1796,194310,,,,,,,,,,,,,,,,,,64.3
1797,194392,,,,,,,,,,,,,,,,,,85.4
1798,194499,,,,,,,,,,,,,,,,,,68.1
1799,194541,,,,,,,,,,,,,,,,,,79.9
1800,194569,,,,,,,,,,,,,,,,,,42.9
1801,194578,,,,,,,,,,,,,,,,,,85.8
1802,194611,,,,,,,,,,,,,,,,,,100
1803,194657,,,,,,,,,,,,,,,,,,52.8
1804,194666,,,,,,,,,,,,,,,,,,67.4
1805,194763,,,,,,,,,,,,,,,,,,100
1806,194824,,,,,,,,,,,,,,,,,,93.3
1807,194958,,,,,,,,,,,,,,,,,,68.5
1808,194967,,,,,,,,,,,,,,,,,,
1809,195003,,,,,,,,,,,,,,,,,,77.3
1810,195030,,,,,,,,,,,,,,,,,,84.1
1811,195058,,,,,,,,,,,,,,,,,,66.6
1812,195128,,,,,,,,,,,,,,,,,,46.6
1813,195164,,,,,,,,,,,,,,,,,,85.4
1814,195173,,,,,,,,,,,,,,,,,,74.4
1815,195191,,,,,,,,,,,,,,,,,,7.2
1816,195216,,,,,,,,,,,,,,,,,,97.7
1817,195234,,,,,,,,,,,,,,,,,,99.8
1818,195243,,,,,,,,,,,,,,,,,,74.3
1819,195289,,,,,,,,,,,,,,,,,,4.3
1820,195304,,,,,,,,,,,,,,,,,,100
1821,195322,,,,,,,,,,,,,,,,,,52.2
1822,195438,,,,,,,,,,,,,,,,,,100
1823,195474,,,,,,,,,,,,,,,,,,73.9
1824,195526,,,,,,,,,,,,,,,,,,95
1825,195544,,,,,,,,,,,,,,,,,,30.8
1826,195687,,,,,,,,,,,,,,,,,,16.2
1827,195720,,,,,,,,,,,,,,,,,,65.9
1828,195784,,,,,,,,,,,,,,,,,,
1829,195809,,,,,,,,,,,,,,,,,,52.1
1830,195845,,,,,,,,,,,,,,,,,,30.7
1831,195988,,,,,,,,,,,,,,,,,,74.1
1832,196006,,,,,,,,,,,,,,,,,,82.1
1833,196015,,,,,,,,,,,,,,,,,,62.1
1834,196024,,,,,,,,,,,,,,,,,,84.6
1835,196033,,,,,,,,,,,,,,,,,,76.1
1836,196042,,,,,,,,,,,,,,,,,,49.4
1837,196051,,,,,,,,,,,,,,,,,,73
1838,196060,,,,,,,,,,,,,,,,,,61.2
1839,196079,2010,66.5,5,16,8.9,78.4,9.7,1.5,4.9,75.6,4.9,4.1,5.9,78.6,7.5,0.4,2.7,69.1
1840,196088,,,,,,,,,,,,,,,,,,63.6
1841,196097,,,,,,,,,,,,,,,,,,64.5
1842,196103,,,,,,,,,,,,,,,,,,55.7
1843,196112,,,,,,,,,,,,,,,,,,23.7
1844,196121,,,,,,,,,,,,,,,,,,53.4
1845,196130,2010,22.3,5.3,35.1,19.2,47.4,12.9,4.8,9.2,58.4,5.4,7.9,5.8,62.9,7.1,1.2,4.3,54.2
1846,196149,,,,,,,,,,,,,,,,,,65.8
1847,196158,,,,,,,,,,,,,,,,,,70.7
1848,196167,,,,,,,,,,,,,,,,,,73
1849,196176,,,,,,,,,,,,,,,,,,48.8
1850,196185,2011,53.8,7,17.3,14.7,67.6,14.5,0.9,5.4,74,7.5,2.5,6.4,75.9,10,0.2,3.5,68.7
1851,196194,,,,,,,,,,,,,,,,,,64.8
1852,196200,,,,,,,,,,,,,,,,,,71.1
1853,196219,2010,40.4,8.6,18,20.1,55.2,16.9,1,9.6,58.4,8.9,6.6,10.9,63.4,14.4,0.8,5.8,62
1854,196237,,,,,,,,,,,,,,,,,,40.7
1855,196246,,,,,,,,,,,,,,,,,,59.8
1856,196264,,,,,,,,,,,,,,,,,,7.6
1857,196291,,,,,,,,,,,,,,,,,,79
1858,196389,,,,,,,,,,,,,,,,,,85.4
1859,196413,,,,,,,,,,,,,,,,,,89.9
1860,196431,,,,,,,,,,,,,,,,,,29.3
1861,196477,,,,,,,,,,,,,,,,,,72.9
1862,196565,,,,,,,,,,,,,,,,,,66
1863,196583,,,,,,,,,,,,,,,,,,78
1864,196592,,,,,,,,,,,,,,,,,,82.2
1865,196653,,,,,,,,,,,,,,,,,,41.3
1866,196699,,,,,,,,,,,,,,,,,,60.2
1867,196866,,,,,,,,,,,,,,,,,,94
1868,197018,,,,,,,,,,,,,,,,,,93.4
1869,197027,,,,,,,,,,,,,,,,,,96.1
1870,197045,,,,,,,,,,,,,,,,,,66.3
1871,197081,,,,,,,,,,,,,,,,,,63.8
1872,197133,,,,,,,,,,,,,,,,,,94.4
1873,197142,,,,,,,,,,,,,,,,,,62.9
1874,197151,,,,,,,,,,,,,,,,,,66.3
1875,197197,,,,,,,,,,,,,,,,,,93.2
1876,197230,,,,,,,,,,,,,,,,,,79.1
1877,197285,,,,,,,,,,,,,,,,,,91.7
1878,197294,,,,,,,,,,,,,,,,,,49.7
1879,197522,,,,,,,,,,,,,,,,,,100
1880,197601,,,,,,,,,,,,,,,,,,27.3
1881,197610,,,,,,,,,,,,,,,,,,86.8
1882,197647,,,,,,,,,,,,,,,,,,48
1883,197674,,,,,,,,,,,,,,,,,,100
1884,197708,,,,,,,,,,,,,,,,,,94
1885,197735,,,,,,,,,,,,,,,,,,100
1886,197744,,,,,,,,,,,,,,,,,,1.3
1887,197814,,,,,,,,,,,,,,,,,,29.4
1888,197832,,,,,,,,,,,,,,,,,,50.9
1889,197850,,,,,,,,,,,,,,,,,,24.4
1890,197869,2010,38,3.5,35.5,14.1,65.5,10.1,3.3,6.3,68.8,4.5,9.5,5.2,74.8,6.4,1.8,4.4,71.8
1891,197887,,,,,,,,,,,,,,,,,,10.5
1892,197911,,,,,,,,,,,,,,,,,,99.5
1893,197966,,,,,,,,,,,,,,,,,,29.6
1894,197984,,,,,,,,,,,,,,,,,,44.7
1895,197993,,,,,,,,,,,,,,,,,,93.3
1896,198011,,,,,,,,,,,,,,,,,,25.4
1897,198039,,,,,,,,,,,,,,,,,,36.4
1898,198066,,,,,,,,,,,,,,,,,,71.3
1899,198084,,,,,,,,,,,,,,,,,,23.1
1900,198109,,,,,,,,,,,,,,,,,,25.7
1901,198118,,,,,,,,,,,,,,,,,,20.4
1902,198136,,,,,,,,,,,,,,,,,,64.4
1903,198154,,,,,,,,,,,,,,,,,,35.6
1904,198206,,,,,,,,,,,,,,,,,,34.5
1905,198215,,,,,,,,,,,,,,,,,,70.9
1906,198233,,,,,,,,,,,,,,,,,,18.5
1907,198242,,,,,,,,,,,,,,,,,,31.2
1908,198251,,,,,,,,,,,,,,,,,,17.7
1909,198260,,,,,,,,,,,,,,,,,,24.5
1910,198303,,,,,,,,,,,,,,,,,,78.7
1911,198321,,,,,,,,,,,,,,,,,,24.4
1912,198330,,,,,,,,,,,,,,,,,,24.6
1913,198367,,,,,,,,,,,,,,,,,,16.8
1914,198376,,,,,,,,,,,,,,,,,,41.2
1915,198385,,,,,,,,,,,,,,,,,,100
1916,198419,,,,,,,,,,,,,,,,,,100
1917,198455,,,,,,,,,,,,,,,,,,10.2
1918,198464,2010,29.2,4.7,36.8,17,52.9,12.5,5.7,9.3,57.9,5.3,14.3,7.1,64.2,6.8,3.6,5.3,70.7
1919,198491,,,,,,,,,,,,,,,,,,20.6
1920,198507,2010,20.8,1.9,36.9,16.1,44.5,5.4,8.9,12.8,44.9,7.7,20.9,6.1,55.1,9.2,6.6,6.1,73.3
1921,198516,,,,,,,,,,,,,,,,,,93.8
1922,198534,,,,,,,,,,,,,,,,,,19.4
1923,198543,2010,11.5,0.9,43.7,15.5,34,5.2,11.8,12.3,46.6,2.1,18.6,7.6,54.5,3.1,5.9,6.9,46.8
1924,198552,,,,,,,,,,,,,,,,,,38.6
1925,198561,,,,,,,,,,,,,,,,,,82.5
1926,198570,,,,,,,,,,,,,,,,,,21.4
1927,198598,,,,,,,,,,,,,,,,,,63.3
1928,198613,,,,,,,,,,,,,,,,,,49.8
1929,198622,,,,,,,,,,,,,,,,,,51.8
1930,198640,,,,,,,,,,,,,,,,,,33
1931,198668,,,,,,,,,,,,,,,,,,11.1
1932,198695,,,,,,,,,,,,,,,,,,85.7
1933,198710,,,,,,,,,,,,,,,,,,24.5
1934,198729,,,,,,,,,,,,,,,,,,21.8
1935,198747,,,,,,,,,,,,,,,,,,21.1
1936,198756,,,,,,,,,,,,,,,,,,99.8
1937,198774,,,,,,,,,,,,,,,,,,24.6
1938,198808,,,,,,,,,,,,,,,,,,62.3
1939,198817,,,,,,,,,,,,,,,,,,19.9
1940,198835,,,,,,,,,,,,,,,,,,100
1941,198862,,,,,,,,,,,,,,,,,,99.4
1942,198871,,,,,,,,,,,,,,,,,,91
1943,198899,,,,,,,,,,,,,,,,,,74.3
1944,198905,,,,,,,,,,,,,,,,,,38.4
1945,198914,,,,,,,,,,,,,,,,,,19.7
1946,198923,,,,,,,,,,,,,,,,,,27.8
1947,198950,,,,,,,,,,,,,,,,,,72.2
1948,198969,,,,,,,,,,,,,,,,,,97.5
1949,198978,,,,,,,,,,,,,,,,,,20.1
1950,198987,,,,,,,,,,,,,,,,,,33.6
1951,199023,,,,,,,,,,,,,,,,,,15.8
1952,199032,,,,,,,,,,,,,,,,,,74.9
1953,199069,,,,,,,,,,,,,,,,,,29
1954,199087,,,,,,,,,,,,,,,,,,23.7
1955,199102,2011,15.8,1.2,39.8,15.6,38.5,5.3,8.3,13.7,27.6,4.4,24.2,14.7,39.8,9.1,5.7,11.2,82
1956,199111,2010,29.7,5.2,32.1,19.6,55,16.7,4,9.1,54.3,8,7.5,8.5,59.3,11.6,2,6,66.3
1957,199120,2010,75.5,1.5,17.3,2.6,88.7,2.9,1.8,1.5,83,5.3,2.1,2.4,84.8,6.2,0.4,1.8,78.5
1958,199139,2010,27.2,4.5,37.7,16.2,55.1,10.1,6.5,9,55.9,5.4,13.3,7.7,63.7,8.4,3.9,4.8,58
1959,199148,2010,28.9,4.5,32,19.1,52.5,13.1,5.2,10.9,52.1,6.8,11.1,8.3,58.3,9.8,3.2,5.9,45.9
1960,199157,2010,17.7,1.6,39.7,15.3,37.9,5.4,9.2,12.7,0,0,0,0,0,0,0,0,73.9
1961,199184,2011,0,0,67.1,20.1,0,0,2,21.5,0,0,64.5,6.5,0,0,0,11.3,76.2
1962,199193,2011,40.7,3.1,39.8,9.6,72.4,8.5,4.1,5.5,68.9,4.8,8.5,5.4,73.8,7.5,2.5,2.8,68
1963,199209,,,,,,,,,,,,,,,,,,56.4
1964,199218,2010,45,6.2,27.8,13.2,66.9,13.5,2.8,6.7,67.9,5.8,5.5,5.7,71.3,8.3,1.8,4.6,57.2
1965,199263,,,,,,,,,,,,,,,,,,19.4
1966,199272,,,,,,,,,,,,,,,,,,79.8
1967,199281,2010,15.4,1.6,33.5,22.8,37.6,8.6,6.3,14.8,46.6,6.4,15.5,12.5,54.8,9.9,4.1,11.1,64.2
1968,199306,,,,,,,,,,,,,,,,,,100
1969,199315,,,,,,,,,,,,,,,,,,57.1
1970,199324,,,,,,,,,,,,,,,,,,19.3
1971,199333,,,,,,,,,,,,,,,,,,37.5
1972,199412,,,,,,,,,,,,,,,,,,69.9
1973,199421,,,,,,,,,,,,,,,,,,53.7
1974,199449,,,,,,,,,,,,,,,,,,42.1
1975,199458,,,,,,,,,,,,,,,,,,50.9
1976,199467,,,,,,,,,,,,,,,,,,28.6
1977,199476,,,,,,,,,,,,,,,,,,34.1
1978,199485,,,,,,,,,,,,,,,,,,27.5
1979,199494,,,,,,,,,,,,,,,,,,25.4
1980,199582,,,,,,,,,,,,,,,,,,99
1981,199607,,,,,,,,,,,,,,,,,,62.3
1982,199625,,,,,,,,,,,,,,,,,,42.6
1983,199634,,,,,,,,,,,,,,,,,,24.9
1984,199643,,,,,,,,,,,,,,,,,,71.2
1985,199698,,,,,,,,,,,,,,,,,,87.4
1986,199722,,,,,,,,,,,,,,,,,,49.4
1987,199731,,,,,,,,,,,,,,,,,,20.8
1988,199740,,,,,,,,,,,,,,,,,,27.8
1989,199768,,,,,,,,,,,,,,,,,,47
1990,199786,,,,,,,,,,,,,,,,,,26.2
1991,199795,,,,,,,,,,,,,,,,,,19.1
1992,199838,,,,,,,,,,,,,,,,,,20.3
1993,199847,,,,,,,,,,,,,,,,,,99.9
1994,199856,,,,,,,,,,,,,,,,,,13.3
1995,199865,,,,,,,,,,,,,,,,,,81.6
1996,199892,,,,,,,,,,,,,,,,,,17.3
1997,199908,,,,,,,,,,,,,,,,,,31.3
1998,199926,,,,,,,,,,,,,,,,,,33.9
1999,199953,,,,,,,,,,,,,,,,,,36.7
2000,199962,,,,,,,,,,,,,,,,,,80.2
2001,199999,2009,15.7,1.1,44.3,13,37.8,4.2,11.7,11.8,41.4,4,18.9,12.3,48.9,7.9,5.7,7.5,59.8
2002,200004,2010,32.6,4.9,25,17.7,52,11.3,3.1,11.4,31.5,6.2,22.6,19.2,50,10.3,2.7,13.7,59.4
2003,200013,,,,,,,,,,,,,,,,,,23.6
2004,200022,,,,,,,,,,,,,,,,,,71.8
2005,200059,,,,,,,,,,,,,,,,,,34.2
2006,200086,,,,,,,,,,,,,,,,,,81.2
2007,200156,,,,,,,,,,,,,,,,,,84.1
2008,200192,,,,,,,,,,,,,,,,,,18.1
2009,200208,,,,,,,,,,,,,,,,,,61.9
2010,200217,,,,,,,,,,,,,,,,,,56.4
2011,200226,2011,20.1,10.1,7.2,26.6,25.2,21.6,2.9,10.1,,,,,,,,,44.5
2012,200253,,,,,,,,,,,,,,,,,,18.8
2013,200280,2011,22.7,7.6,41.4,16.6,53.7,17.9,6.1,8,44.7,13.4,11.1,11.5,51.8,21.8,2.7,4.7,72.6
2014,200305,,,,,,,,,,,,,,,,,,32.3
2015,200314,,,,,,,,,,,,,,,,,,33.6
2016,200332,2011,22.8,8.6,38.5,16.1,52.6,19.4,5.9,7.5,45.1,13.2,15.8,7.4,54.2,18.1,3.4,5.4,73.3
2017,200341,,,,,,,,,,,,,,,,,,30.4
2018,200466,,,,,,,,,,,,,,,,,,80
2019,200484,,,,,,,,,,,,,,,,,,68.2
2020,200527,,,,,,,,,,,,,,,,,,80.3
2021,200554,,,,,,,,,,,,,,,,,,95.6
2022,200572,,,,,,,,,,,,,,,,,,77
2023,200590,,,,,,,,,,,,,,,,,,35.1
2024,200633,,,,,,,,,,,,,,,,,,55.8
2025,200785,,,,,,,,,,,,,,,,,,38.3
2026,200800,2010,11.9,3.8,34,14.9,30.1,9.4,9.4,11.3,33.2,8.8,19.9,11,43.4,11.9,6.1,9.1,78.2
2027,200846,,,,,,,,,,,,,,,,,,43.7
2028,201016,,,,,,,,,,,,,,,,,,81.8
2029,201061,,,,,,,,,,,,,,,,,,96.9
2030,201104,,,,,,,,,,,,,,,,,,83.5
2031,201177,,,,,,,,,,,,,,,,,,16.9
2032,201195,,,,,,,,,,,,,,,,,,67.8
2033,201283,,,,,,,,,,,,,,,,,,61.8
2034,201371,,,,,,,,,,,,,,,,,,74
2035,201399,,,,,,,,,,,,,,,,,,49.6
2036,201432,,,,,,,,,,,,,,,,,,43.5
2037,201441,2010,36.2,3.5,30.8,15.2,60.4,10.6,2.6,8.4,62.2,7.7,9.8,6.7,69.1,9.5,0.7,6.1,78.3
2038,201469,,,,,,,,,,,,,,,,,,30.6
2039,201548,,,,,,,,,,,,,,,,,,77
2040,201645,,,,,,,,,,,,,,,,,,95.2
2041,201654,,,,,,,,,,,,,,,,,,99.9
2042,201672,,,,,,,,,,,,,,,,,,39.1
2043,201690,,,,,,,,,,,,,,,,,,81.2
2044,201751,,,,,,,,,,,,,,,,,,28.7
2045,201821,,,,,,,,,,,,,,,,,,100
2046,201858,,,,,,,,,,,,,,,,,,62
2047,201885,2010,20.5,2.9,46.2,13,55.5,9.1,6.8,7.4,42.2,5.6,22.4,9.6,56.3,9.8,5.1,5.6,98.3
2048,201928,,,,,,,,,,,,,,,,,,45.6
2049,201946,,,,,,,,,,,,,,,,,,85.4
2050,201955,,,,,,,,,,,,,,,,,,82.1
2051,201964,,,,,,,,,,,,,,,,,,64.5
2052,201973,,,,,,,,,,,,,,,,,,34.1
2053,202046,,,,,,,,,,,,,,,,,,100
2054,202073,,,,,,,,,,,,,,,,,,89.6
2055,202134,2010,9.7,2.4,33.2,24.7,30,9,8.2,15,48.4,4.7,14.1,11.4,57.2,8.6,5,7,39.1
2056,202161,,,,,,,,,,,,,,,,,,59.3
2057,202170,,,,,,,,,,,,,,,,,,81.1
2058,202222,,,,,,,,,,,,,,,,,,23
2059,202356,,,,,,,,,,,,,,,,,,28.7
2060,202435,,,,,,,,,,,,,,,,,,14
2061,202480,,,,,,,,,,,,,,,,,,92.1
2062,202514,,,,,,,,,,,,,,,,,,75.8
2063,202523,,,,,,,,,,,,,,,,,,96.5
2064,202648,,,,,,,,,,,,,,,,,,35.2
2065,202684,,,,,,,,,,,,,,,,,,88.9
2066,202763,,,,,,,,,,,,,,,,,,71.9
2067,202806,,,,,,,,,,,,,,,,,,13.4
2068,202903,,,,,,,,,,,,,,,,,,67.5
2069,202912,,,,,,,,,,,,,,,,,,21
2070,203085,,,,,,,,,,,,,,,,,,86.9
2071,203128,,,,,,,,,,,,,,,,,,82.9
2072,203155,,,,,,,,,,,,,,,,,,53.1
2073,203313,,,,,,,,,,,,,,,,,,79.9
2074,203331,,,,,,,,,,,,,,,,,,32.7
2075,203368,,,,,,,,,,,,,,,,,,83.3
2076,203386,,,,,,,,,,,,,,,,,,22.6
2077,203447,,,,,,,,,,,,,,,,,,55.5
2078,203456,,,,,,,,,,,,,,,,,,66.1
2079,203465,,,,,,,,,,,,,,,,,,64.4
2080,203474,,,,,,,,,,,,,,,,,,73
2081,203483,,,,,,,,,,,,,,,,,,75.8
2082,203492,,,,,,,,,,,,,,,,,,69
2083,203517,2010,22.8,4.2,35.5,19.5,49.8,13.6,5.4,9.8,38.9,7.5,17.1,14.5,49.1,13.7,4,8.1,83.5
2084,203526,,,,,,,,,,,,,,,,,,77.3
2085,203535,,,,,,,,,,,,,,,,,,98.3
2086,203544,,,,,,,,,,,,,,,,,,32.8
2087,203580,,,,,,,,,,,,,,,,,,77.2
2088,203599,,,,,,,,,,,,,,,,,,34.2
2089,203678,,,,,,,,,,,,,,,,,,64.4
2090,203720,,,,,,,,,,,,,,,,,,35.4
2091,203739,,,,,,,,,,,,,,,,,,32.4
2092,203748,,,,,,,,,,,,,,,,,,27.3
2093,203757,,,,,,,,,,,,,,,,,,23.3
2094,203775,,,,,,,,,,,,,,,,,,61.4
2095,203845,,,,,,,,,,,,,,,,,,89.5
2096,203881,,,,,,,,,,,,,,,,,,18.3
2097,203960,,,,,,,,,,,,,,,,,,20.6
2098,204006,,,,,,,,,,,,,,,,,,66.4
2099,204015,,,,,,,,,,,,,,,,,,62.9
2100,204024,2010,67.7,5.5,15.6,8.2,80.1,10.5,0.8,3.1,73.9,5.8,7.2,7.2,78.7,10.1,0.5,3.4,84.8
2101,204060,,,,,,,,,,,,,,,,,,60
2102,204176,,,,,,,,,,,,,,,,,,51.2
2103,204185,,,,,,,,,,,,,,,,,,91.5
2104,204194,,,,,,,,,,,,,,,,,,48.9
2105,204200,,,,,,,,,,,,,,,,,,62.3
2106,204255,,,,,,,,,,,,,,,,,,56.2
2107,204264,,,,,,,,,,,,,,,,,,85.5
2108,204307,,,,,,,,,,,,,,,,,,59.1
2109,204316,,,,,,,,,,,,,,,,,,100
2110,204422,,,,,,,,,,,,,,,,,,34.4
2111,204440,,,,,,,,,,,,,,,,,,13.5
2112,204468,,,,,,,,,,,,,,,,,,50.8
2113,204486,,,,,,,,,,,,,,,,,,77.7
2114,204501,,,,,,,,,,,,,,,,,,94
2115,204592,,,,,,,,,,,,,,,,,,54.7
2116,204608,,,,,,,,,,,,,,,,,,
2117,204617,,,,,,,,,,,,,,,,,,98.2
2118,204626,,,,,,,,,,,,,,,,,,
2119,204635,,,,,,,,,,,,,,,,,,84.6
2120,204662,,,,,,,,,,,,,,,,,,84.4
2121,204671,,,,,,,,,,,,,,,,,,81.3
2122,204680,,,,,,,,,,,,,,,,,,76.9
2123,204699,,,,,,,,,,,,,,,,,,83.3
2124,204705,,,,,,,,,,,,,,,,,,88.4
2125,204796,2010,48.5,2,34.9,8.3,77.7,5.7,2.6,4.8,64.5,5.2,10.3,6.9,70.8,7.2,2,4.9,70.8
2126,204802,,,,,,,,,,,,,,,,,,95.7
2127,204820,,,,,,,,,,,,,,,,,,81.1
2128,204839,,,,,,,,,,,,,,,,,,95.1
2129,204848,,,,,,,,,,,,,,,,,,86.6
2130,204857,2010,45.2,4.8,22.2,15.4,64.5,12.9,1.4,7.5,59.1,7,5.6,11.7,64.1,12,0.7,6.5,99.7
2131,204866,,,,,,,,,,,,,,,,,,89.3
2132,204884,,,,,,,,,,,,,,,,,,56.4
2133,204909,,,,,,,,,,,,,,,,,,96.5
2134,204936,,,,,,,,,,,,,,,,,,79.3
2135,204945,,,,,,,,,,,,,,,,,,48.9
2136,205027,,,,,,,,,,,,,,,,,,57.9
2137,205054,,,,,,,,,,,,,,,,,,23.7
2138,205179,,,,,,,,,,,,,,,,,,61.8
2139,205203,,,,,,,,,,,,,,,,,,56.9
2140,205391,,,,,,,,,,,,,,,,,,100
2141,205443,2010,7.7,10,24,13,18.6,15.2,7.7,9.5,0,0,0,0,0,0,0,0,40.3
2142,205470,,,,,,,,,,,,,,,,,,44.8
2143,205513,,,,,,,,,,,,,,,,,,85.2
2144,205522,,,,,,,,,,,,,,,,,,46.3
2145,205559,,,,,,,,,,,,,,,,,,32.6
2146,205568,,,,,,,,,,,,,,,,,,53.6
2147,205610,,,,,,,,,,,,,,,,,,100
2148,205647,,,,,,,,,,,,,,,,,,100
2149,205708,,,,,,,,,,,,,,,,,,88.5
2150,205726,,,,,,,,,,,,,,,,,,94.4
2151,205841,,,,,,,,,,,,,,,,,,39.3
2152,205887,,,,,,,,,,,,,,,,,,29.6
2153,205957,,,,,,,,,,,,,,,,,,69.7
2154,205966,,,,,,,,,,,,,,,,,,42.4
2155,206002,,,,,,,,,,,,,,,,,,45.5
2156,206011,,,,,,,,,,,,,,,,,,37.4
2157,206048,,,,,,,,,,,,,,,,,,96.9
2158,206084,2010,22.4,4.2,31.4,19.1,43.8,11.9,5,11.7,48,7.3,11.1,12.1,53.9,11.9,3.3,9,75.4
2159,206093,,,,,,,,,,,,,,,,,,
2160,206224,,,,,,,,,,,,,,,,,,47.7
2161,206279,,,,,,,,,,,,,,,,,,6.3
2162,206330,,,,,,,,,,,,,,,,,,49.1
2163,206349,,,,,,,,,,,,,,,,,,38.1
2164,206394,,,,,,,,,,,,,,,,,,49.3
2165,206437,,,,,,,,,,,,,,,,,,74.8
2166,206446,,,,,,,,,,,,,,,,,,51.1
2167,206491,,,,,,,,,,,,,,,,,,89.2
2168,206507,,,,,,,,,,,,,,,,,,80.6
2169,206525,,,,,,,,,,,,,,,,,,92.1
2170,206589,,,,,,,,,,,,,,,,,,97.5
2171,206604,2010,20.3,3.4,35,18.4,44,9.2,6.9,12.3,49.5,3.8,12.3,12.3,57.2,7.8,4,7.8,69.8
2172,206613,,,,,,,,,,,,,,,,,,66.1
2173,206622,,,,,,,,,,,,,,,,,,100
2174,206631,,,,,,,,,,,,,,,,,,90.4
2175,206695,2010,13.2,2.8,41.6,10.8,36.6,7.8,12.2,8.6,35,6.3,20.6,10,46.5,11.2,4.7,6.3,73.4
2176,206817,,,,,,,,,,,,,,,,,,54.9
2177,206835,,,,,,,,,,,,,,,,,,37.4
2178,206862,,,,,,,,,,,,,,,,,,80.8
2179,206914,,,,,,,,,,,,,,,,,,54.4
2180,206923,,,,,,,,,,,,,,,,,,78.4
2181,206941,2010,11.2,3.3,36.6,18.4,35,11.1,8.5,10.7,42.3,8.3,13.9,8.6,50,12.1,3.9,4.9,84
2182,206996,,,,,,,,,,,,,,,,,,43.7
2183,207041,2011,13.8,2.8,31.5,14.2,34.8,8.7,5.7,8.1,55.3,4.6,8.3,6.9,60.8,6.5,1.8,7.4,49.1
2184,207050,,,,,,,,,,,,,,,,,,72.5
2185,207069,,,,,,,,,,,,,,,,,,32.9
2186,207157,,,,,,,,,,,,,,,,,,74.6
2187,207209,,,,,,,,,,,,,,,,,,98.8
2188,207236,,,,,,,,,,,,,,,,,,53.8
2189,207254,,,,,,,,,,,,,,,,,,91.6
2190,207263,2010,9.4,3,30.6,13.7,25.5,8.8,8.9,10.3,43.1,6.1,10.8,8.3,47.7,9.2,3.7,6.5,42.8
2191,207281,,,,,,,,,,,,,,,,,,45.2
2192,207290,,,,,,,,,,,,,,,,,,73.2
2193,207306,,,,,,,,,,,,,,,,,,40.8
2194,207324,,,,,,,,,,,,,,,,,,98.1
2195,207351,,,,,,,,,,,,,,,,,,51.5
2196,207388,2011,34.9,3.7,34.9,13.9,62.5,9.8,4.4,7.1,55.1,7.6,11.1,7,62.7,11.1,2.2,3.8,63.6
2197,207397,,,,,,,,,,,,,,,,,,36.5
2198,207403,,,,,,,,,,,,,,,,,,71.1
2199,207449,,,,,,,,,,,,,,,,,,30.6
2200,207458,,,,,,,,,,,,,,,,,,63.3
2201,207500,,,,,,,,,,,,,,,,,,66.3
2202,207564,,,,,,,,,,,,,,,,,,41
2203,207582,,,,,,,,,,,,,,,,,,70.7
2204,207625,,,,,,,,,,,,,,,,,,
2205,207661,,,,,,,,,,,,,,,,,,38.9
2206,207670,,,,,,,,,,,,,,,,,,27.7
2207,207689,,,,,,,,,,,,,,,,,,34.7
2208,207722,,,,,,,,,,,,,,,,,,98.6
2209,207740,,,,,,,,,,,,,,,,,,48.4
2210,207847,,,,,,,,,,,,,,,,,,39.1
2211,207856,,,,,,,,,,,,,,,,,,60
2212,207865,,,,,,,,,,,,,,,,,,74.5
2213,207935,,,,,,,,,,,,,,,,,,32.6
2214,207962,,,,,,,,,,,,,,,,,,
2215,207971,,,,,,,,,,,,,,,,,,79.7
2216,208035,,,,,,,,,,,,,,,,,,10.4
2217,208239,,,,,,,,,,,,,,,,,,35
2218,208275,,,,,,,,,,,,,,,,,,27
2219,208318,,,,,,,,,,,,,,,,,,40.4
2220,208390,,,,,,,,,,,,,,,,,,37.5
2221,208406,,,,,,,,,,,,,,,,,,22.3
2222,208415,,,,,,,,,,,,,,,,,,43.4
2223,208479,,,,,,,,,,,,,,,,,,
2224,208488,,,,,,,,,,,,,,,,,,42.6
2225,208646,,,,,,,,,,,,,,,,,,31.5
2226,208725,,,,,,,,,,,,,,,,,,71.4
2227,208822,,,,,,,,,,,,,,,,,,72.3
2228,208965,,,,,,,,,,,,,,,,,,83.8
2229,209038,,,,,,,,,,,,,,,,,,34.3
2230,209056,,,,,,,,,,,,,,,,,,88.3
2231,209065,,,,,,,,,,,,,,,,,,91.4
2232,209074,,,,,,,,,,,,,,,,,,36
2233,209108,,,,,,,,,,,,,,,,,,5.3
2234,209241,,,,,,,,,,,,,,,,,,67.9
2235,209250,,,,,,,,,,,,,,,,,,35.6
2236,209287,,,,,,,,,,,,,,,,,,39.8
2237,209409,,,,,,,,,,,,,,,,,,30.2
2238,209506,,,,,,,,,,,,,,,,,,20.9
2239,209533,,,,,,,,,,,,,,,,,,7
2240,209542,,,,,,,,,,,,,,,,,,66.1
