index,unitid,vsa_year,vsa_grad_after4_first,vsa_grad_elsewhere_after4_first,vsa_enroll_after4_first,vsa_enroll_elsewhere_after4_first,vsa_grad_after6_first,vsa_grad_elsewhere_after6_first,vsa_enroll_after6_first,vsa_enroll_elsewhere_after6_first,vsa_grad_after4_transfer,vsa_grad_elsewhere_after4_transfer,vsa_enroll_after4_transfer,vsa_enroll_elsewhere_after4_transfer,vsa_grad_after6_transfer,vsa_grad_elsewhere_after6_transfer,vsa_enroll_after6_transfer,vsa_enroll_elsewhere_after6_transfer,cohort_size
1298,171298,,,,,,,,,,,,,,,,,,30.0
1299,171304,,,,,,,,,,,,,,,,,,461.0
1300,171395,,,,,,,,,,,,,,,,,,295.0
1301,171456,,,,,,,,,,,,,,,,,,1355.0
1302,171483,,,,,,,,,,,,,,,,,,
1303,171492,,,,,,,,,,,,,,,,,,447.0
1304,171535,,,,,,,,,,,,,,,,,,1777.0
1305,171571,2010.0,13.0,5.4,40.9,25.1,41.4,14.0,9.4,14.5,47.7,6.5,20.4,10.9,60.3,10.3,5.5,5.8,2219.0
1306,171599,,,,,,,,,,,,,,,,,,182.0
1307,171881,,,,,,,,,,,,,,,,,,65.0
1308,172033,,,,,,,,,,,,,,,,,,2.0
1309,172051,,,,,,,,,,,,,,,,,,1533.0
1310,172200,,,,,,,,,,,,,,,,,,1233.0
1311,172264,,,,,,,,,,,,,,,,,,174.0
1312,172291,,,,,,,,,,,,,,,,,,607.0
1313,172307,,,,,,,,,,,,,,,,,,610.0
1314,172334,,,,,,,,,,,,,,,,,,339.0
1315,172440,,,,,,,,,,,,,,,,,,65.0
1316,172617,,,,,,,,,,,,,,,,,,1049.0
1317,172635,,,,,,,,,,,,,,,,,,1444.0
1318,172644,2010.0,9.5,1.2,41.5,21.6,30.1,5.9,14.1,16.9,33.0,5.6,24.2,13.0,43.6,10.3,7.4,10.8,2810.0
1319,172671,,,,,,,,,,,,,,,,,,161.0
1320,172699,2010.0,19.2,3.8,41.2,19.0,49.9,11.8,5.0,11.0,53.5,5.2,14.3,9.0,61.7,8.6,3.6,6.4,3473.0
1321,172866,,,,,,,,,,,,,,,,,,1.0
1322,172918,,,,,,,,,,,,,,,,,,563.0
1323,172954,,,,,,,,,,,,,,,,,,204.0
1324,172963,,,,,,,,,,,,,,,,,,1201.0
1325,173045,,,,,,,,,,,,,,,,,,409.0
1326,173063,,,,,,,,,,,,,,,,,,501.0
1327,173115,,,,,,,,,,,,,,,,,,141.0
1328,173124,2010.0,26.7,6.5,30.7,13.1,51.1,14.3,4.6,5.3,56.8,7.9,7.9,5.0,63.0,10.9,1.3,4.6,744.0
1329,173142,,,,,,,,,,,,,,,,,,176.0
1330,173160,,,,,,,,,,,,,,,,,,597.0
1331,173203,,,,,,,,,,,,,,,,,,695.0
1332,173258,,,,,,,,,,,,,,,,,,509.0
1333,173300,,,,,,,,,,,,,,,,,,828.0
1334,173328,,,,,,,,,,,,,,,,,,201.0
1335,173416,,,,,,,,,,,,,,,,,,368.0
1336,173452,,,,,,,,,,,,,,,,,,177.0
1337,173461,,,,,,,,,,,,,,,,,,460.0
1338,173489,,,,,,,,,,,,,,,,,,
1339,173559,,,,,,,,,,,,,,,,,,941.0
1340,173629,,,,,,,,,,,,,,,,,,8.0
1341,173638,,,,,,,,,,,,,,,,,,443.0
1342,173647,,,,,,,,,,,,,,,,,,666.0
1343,173665,,,,,,,,,,,,,,,,,,455.0
1344,173708,,,,,,,,,,,,,,,,,,448.0
1345,173735,,,,,,,,,,,,,,,,,,292.0
1346,173799,,,,,,,,,,,,,,,,,,614.0
1347,173805,,,,,,,,,,,,,,,,,,315.0
1348,173887,,,,,,,,,,,,,,,,,,199.0
1349,173902,,,,,,,,,,,,,,,,,,485.0
1350,173911,,,,,,,,,,,,,,,,,,533.0
1351,173920,2010.0,20.5,5.2,39.7,17.2,50.6,14.0,5.3,8.2,50.3,6.4,16.0,7.7,60.3,9.5,2.8,5.9,2345.0
1352,173984,,,,,,,,,,,,,,,,,,3.0
1353,173993,,,,,,,,,,,,,,,,,,244.0
1354,174020,,,,,,,,,,,,,,,,,,62.0
1355,174066,2011.0,47.2,3.9,29.2,11.0,70.2,9.7,3.5,5.3,68.1,5.9,8.5,5.6,74.7,8.6,1.5,3.8,5256.0
1356,174075,,,,,,,,,,,,,,,,,,217.0
1357,174118,,,,,,,,,,,,,,,,,,308.0
1358,174127,,,,,,,,,,,,,,,,,,146.0
1359,174136,,,,,,,,,,,,,,,,,,839.0
1360,174154,,,,,,,,,,,,,,,,,,
1361,174206,,,,,,,,,,,,,,,,,,18.0
1362,174233,,,,,,,,,,,,,,,,,,2196.0
1363,174251,,,,,,,,,,,,,,,,,,358.0
1364,174279,,,,,,,,,,,,,,,,,,16.0
1365,174358,,,,,,,,,,,,,,,,,,1185.0
1366,174376,,,,,,,,,,,,,,,,,,608.0
1367,174385,,,,,,,,,,,,,,,,,,1.0
1368,174394,,,,,,,,,,,,,,,,,,174.0
1369,174428,,,,,,,,,,,,,,,,,,1137.0
1370,174437,,,,,,,,,,,,,,,,,,226.0
1371,174473,,,,,,,,,,,,,,,,,,456.0
1372,174491,,,,,,,,,,,,,,,,,,519.0
1373,174507,,,,,,,,,,,,,,,,,,
1374,174525,,,,,,,,,,,,,,,,,,16.0
1375,174570,,,,,,,,,,,,,,,,,,76.0
1376,174604,,,,,,,,,,,,,,,,,,89.0
1377,174738,,,,,,,,,,,,,,,,,,984.0
1378,174747,,,,,,,,,,,,,,,,,,538.0
1379,174756,,,,,,,,,,,,,,,,,,651.0
1380,174783,2010.0,19.7,6.8,37.1,16.7,47.3,15.3,5.2,9.0,45.6,8.9,17.8,9.1,55.7,12.5,3.8,6.1,2270.0
1381,174792,,,,,,,,,,,,,,,,,,516.0
1382,174817,,,,,,,,,,,,,,,,,,397.0
1383,174844,,,,,,,,,,,,,,,,,,751.0
1384,174862,,,,,,,,,,,,,,,,,,134.0
1385,174899,,,,,,,,,,,,,,,,,,487.0
1386,174914,,,,,,,,,,,,,,,,,,1313.0
1387,175005,,,,,,,,,,,,,,,,,,348.0
1388,175014,,,,,,,,,,,,,,,,,,19.0
1389,175041,,,,,,,,,,,,,,,,,,622.0
1390,175078,2009.0,23.5,7.2,27.1,21.1,42.0,19.1,3.4,11.4,50.8,8.2,9.7,10.8,55.9,12.8,1.0,6.2,502.0
1391,175157,,,,,,,,,,,,,,,,,,211.0
1392,175227,,,,,,,,,,,,,,,,,,
1393,175236,,,,,,,,,,,,,,,,,,755.0
1394,175263,,,,,,,,,,,,,,,,,,329.0
1395,175272,,,,,,,,,,,,,,,,,,1718.0
1396,175315,,,,,,,,,,,,,,,,,,1122.0
1397,175342,,,,,,,,,,,,,,,,,,511.0
1398,175421,,,,,,,,,,,,,,,,,,241.0
1399,175430,,,,,,,,,,,,,,,,,,57.0
1400,175519,,,,,,,,,,,,,,,,,,693.0
1401,175528,,,,,,,,,,,,,,,,,,84.0
1402,175573,,,,,,,,,,,,,,,,,,812.0
1403,175616,2009.0,17.0,4.1,38.5,18.3,44.8,12.9,6.9,9.5,44.3,7.4,12.0,6.7,51.2,10.5,3.3,7.2,477.0
1404,175643,,,,,,,,,,,,,,,,,,814.0
1405,175652,,,,,,,,,,,,,,,,,,898.0
1406,175786,,,,,,,,,,,,,,,,,,3131.0
1407,175810,,,,,,,,,,,,,,,,,,1272.0
1408,175829,,,,,,,,,,,,,,,,,,1900.0
1409,175856,2010.0,20.0,1.2,32.3,17.2,37.8,4.6,9.3,12.5,,,,,,,,,919.0
1410,175883,,,,,,,,,,,,,,,,,,1365.0
1411,175935,,,,,,,,,,,,,,,,,,1215.0
1412,175980,,,,,,,,,,,,,,,,,,296.0
1413,176008,,,,,,,,,,,,,,,,,,824.0
1414,176017,2010.0,33.9,4.7,34.5,16.3,59.8,14.5,4.2,8.0,56.8,8.7,10.4,7.7,63.5,12.9,2.8,4.4,2434.0
1415,176035,,,,,,,,,,,,,,,,,,212.0
1416,176044,,,,,,,,,,,,,,,,,,485.0
1417,176053,,,,,,,,,,,,,,,,,,541.0
1418,176071,,,,,,,,,,,,,,,,,,1964.0
1419,176080,2011.0,29.0,4.9,37.6,15.7,58.0,12.9,6.0,8.1,56.7,6.7,11.5,6.5,64.4,9.3,2.5,4.6,2262.0
1420,176169,,,,,,,,,,,,,,,,,,1241.0
1421,176178,,,,,,,,,,,,,,,,,,1977.0
1422,176239,,,,,,,,,,,,,,,,,,1912.0
1423,176318,,,,,,,,,,,,,,,,,,312.0
1424,176354,,,,,,,,,,,,,,,,,,643.0
1425,176372,2010.0,22.1,4.4,36.7,17.5,46.3,12.2,7.1,11.5,46.8,8.4,13.8,8.1,54.6,12.2,4.2,5.7,1376.0
1426,176406,,,,,,,,,,,,,,,,,,200.0
1427,176479,,,,,,,,,,,,,,,,,,163.0
1428,176549,,,,,,,,,,,,,,,,,,69.0
1429,176628,,,,,,,,,,,,,,,,,,114.0
1430,176637,,,,,,,,,,,,,,,,,,25.0
1431,176664,,,,,,,,,,,,,,,,,,115.0
1432,176770,,,,,,,,,,,,,,,,,,31.0
1433,176789,,,,,,,,,,,,,,,,,,28.0
1434,176910,,,,,,,,,,,,,,,,,,98.0
1435,176947,,,,,,,,,,,,,,,,,,268.0
1436,176965,,,,,,,,,,,,,,,,,,1426.0
1437,177038,,,,,,,,,,,,,,,,,,1.0
1438,177065,,,,,,,,,,,,,,,,,,184.0
1439,177083,,,,,,,,,,,,,,,,,,18.0
1440,177117,,,,,,,,,,,,,,,,,,
1441,177135,,,,,,,,,,,,,,,,,,844.0
1442,177144,,,,,,,,,,,,,,,,,,202.0
1443,177214,,,,,,,,,,,,,,,,,,520.0
1444,177250,,,,,,,,,,,,,,,,,,742.0
1445,177302,,,,,,,,,,,,,,,,,,520.0
1446,177339,,,,,,,,,,,,,,,,,,344.0
1447,177418,,,,,,,,,,,,,,,,,,193.0
1448,177472,,,,,,,,,,,,,,,,,,2638.0
1449,177542,,,,,,,,,,,,,,,,,,121.0
1450,177551,,,,,,,,,,,,,,,,,,376.0
1451,177579,,,,,,,,,,,,,,,,,,
1452,177676,,,,,,,,,,,,,,,,,,1214.0
1453,177746,,,,,,,,,,,,,,,,,,152.0
1454,177940,,,,,,,,,,,,,,,,,,458.0
1455,177968,,,,,,,,,,,,,,,,,,881.0
1456,177977,,,,,,,,,,,,,,,,,,433.0
1457,177995,,,,,,,,,,,,,,,,,,2835.0
1458,178059,,,,,,,,,,,,,,,,,,294.0
1459,178110,,,,,,,,,,,,,,,,,,39.0
1460,178183,,,,,,,,,,,,,,,,,,201.0
1461,178208,,,,,,,,,,,,,,,,,,23.0
1462,178217,,,,,,,,,,,,,,,,,,829.0
1463,178226,,,,,,,,,,,,,,,,,,105.0
1464,178244,,,,,,,,,,,,,,,,,,177.0
1465,178305,,,,,,,,,,,,,,,,,,11.0
1466,178341,2011.0,13.2,2.7,30.1,14.8,31.4,10.2,7.0,9.3,34.9,9.1,13.4,8.3,42.6,12.3,3.5,7.2,735.0
1467,178350,,,,,,,,,,,,,,,,,,2.0
1468,178369,,,,,,,,,,,,,,,,,,441.0
1469,178387,,,,,,,,,,,,,,,,,,935.0
1470,178396,2010.0,43.1,4.3,31.0,13.2,69.3,11.1,1.7,6.6,56.5,9.5,8.9,11.6,62.0,14.1,1.1,6.6,4897.0
1471,178402,2010.0,19.1,4.8,39.0,18.4,47.9,13.4,6.7,10.2,47.8,7.4,15.5,8.6,58.8,10.0,2.2,7.8,916.0
1472,178411,2011.0,25.4,2.6,49.9,14.9,65.3,11.4,6.1,7.0,62.5,7.0,10.9,8.6,70.3,9.8,2.3,5.5,1018.0
1473,178420,2011.0,24.8,5.7,34.2,15.8,50.2,12.0,6.1,10.9,53.4,8.8,10.8,8.9,58.9,11.9,4.2,5.7,462.0
1474,178448,,,,,,,,,,,,,,,,,,786.0
1475,178615,2008.0,52.3,5.1,20.5,14.4,69.5,12.6,0.8,6.5,72.2,4.2,4.2,11.1,76.4,8.3,0.0,5.6,1402.0
1476,178624,2009.0,28.8,5.1,28.1,18.1,51.4,15.2,1.8,7.6,55.7,8.1,7.1,6.8,59.1,9.5,2.4,3.7,1425.0
1477,178679,,,,,,,,,,,,,,,,,,101.0
1478,178697,,,,,,,,,,,,,,,,,,282.0
1479,178721,,,,,,,,,,,,,,,,,,168.0
1480,178767,,,,,,,,,,,,,,,,,,
1481,178891,,,,,,,,,,,,,,,,,,32.0
1482,179043,,,,,,,,,,,,,,,,,,367.0
1483,179070,,,,,,,,,,,,,,,,,,1.0
1484,179159,,,,,,,,,,,,,,,,,,1629.0
1485,179256,,,,,,,,,,,,,,,,,,23.0
1486,179308,,,,,,,,,,,,,,,,,,3480.0
1487,179326,,,,,,,,,,,,,,,,,,405.0
1488,179344,,,,,,,,,,,,,,,,,,496.0
1489,179511,,,,,,,,,,,,,,,,,,511.0
1490,179539,,,,,,,,,,,,,,,,,,894.0
1491,179548,,,,,,,,,,,,,,,,,,222.0
1492,179557,2010.0,23.2,6.7,35.6,16.4,47.0,15.5,6.2,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0
1493,179566,2011.0,31.9,5.3,29.4,15.8,54.5,12.6,4.1,9.4,55.1,7.4,10.9,8.3,62.1,11.2,2.4,4.7,2610.0
1494,179645,,,,,,,,,,,,,,,,,,683.0
1495,179715,,,,,,,,,,,,,,,,,,328.0
1496,179867,,,,,,,,,,,,,,,,,,1325.0
1497,179894,,,,,,,,,,,,,,,,,,483.0
1498,179919,,,,,,,,,,,,,,,,,,77.0
1499,179946,,,,,,,,,,,,,,,,,,223.0
1500,179955,,,,,,,,,,,,,,,,,,288.0
1501,179964,,,,,,,,,,,,,,,,,,177.0
1502,180054,,,,,,,,,,,,,,,,,,94.0
1503,180081,,,,,,,,,,,,,,,,,,100.0
1504,180106,,,,,,,,,,,,,,,,,,328.0
1505,180151,,,,,,,,,,,,,,,,,,145.0
1506,180160,,,,,,,,,,,,,,,,,,33.0
1507,180179,2010.0,12.3,6.7,25.2,16.0,26.0,15.7,7.0,4.7,34.8,6.5,13.8,9.3,43.3,8.5,2.8,8.5,487.0
1508,180197,,,,,,,,,,,,,,,,,,321.0
1509,180203,,,,,,,,,,,,,,,,,,38.0
1510,180212,,,,,,,,,,,,,,,,,,81.0
1511,180249,,,,,,,,,,,,,,,,,,213.0
1512,180258,,,,,,,,,,,,,,,,,,130.0
1513,180276,,,,,,,,,,,,,,,,,,245.0
1514,180328,,,,,,,,,,,,,,,,,,74.0
1515,180373,,,,,,,,,,,,,,,,,,134.0
1516,180416,2011.0,18.1,5.0,34.0,17.0,37.1,14.3,13.5,9.3,38.0,15.5,15.5,5.6,46.5,21.1,5.6,7.0,267.0
1517,180461,2011.0,20.9,2.7,38.4,15.7,46.6,10.3,9.8,8.9,42.3,8.1,14.7,10.3,49.3,12.3,4.8,5.8,1852.0
1518,180489,2010.0,20.6,3.9,35.8,12.7,40.9,9.8,11.2,9.1,47.0,7.6,15.2,6.5,55.2,10.5,4.8,5.4,1637.0
1519,180522,,,,,,,,,,,,,,,,,,131.0
1520,180595,,,,,,,,,,,,,,,,,,181.0
1521,180647,,,,,,,,,,,,,,,,,,43.0
1522,180692,,,,,,,,,,,,,,,,,,195.0
1523,180814,,,,,,,,,,,,,,,,,,104.0
1524,180832,,,,,,,,,,,,,,,,,,28.0
1525,180878,,,,,,,,,,,,,,,,,,9.0
1526,180902,,,,,,,,,,,,,,,,,,852.0
1527,180948,2009.0,16.9,4.9,32.7,19.7,38.7,12.5,5.5,13.0,52.0,7.5,11.6,4.0,59.5,9.2,1.7,4.0,409.0
1528,180984,,,,,,,,,,,,,,,,,,264.0
1529,181002,,,,,,,,,,,,,,,,,,947.0
1530,181020,,,,,,,,,,,,,,,,,,259.0
1531,181093,,,,,,,,,,,,,,,,,,82.0
1532,181127,,,,,,,,,,,,,,,,,,302.0
1533,181215,2010.0,20.7,4.1,38.8,18.4,48.0,14.4,7.0,8.8,45.9,10.8,13.5,12.6,52.6,16.5,4.2,4.8,915.0
1534,181242,,,,,,,,,,,,,,,,,,2.0
1535,181297,,,,,,,,,,,,,,,,,,50.0
1536,181303,,,,,,,,,,,,,,,,,,1148.0
1537,181312,,,,,,,,,,,,,,,,,,401.0
1538,181330,,,,,,,,,,,,,,,,,,215.0
1539,181376,,,,,,,,,,,,,,,,,,45.0
1540,181394,2010.0,11.5,3.9,42.6,19.4,39.6,13.7,9.3,12.1,39.3,8.4,16.2,13.1,49.8,14.5,3.4,8.0,1596.0
1541,181400,,,,,,,,,,,,,,,,,,2.0
1542,181419,,,,,,,,,,,,,,,,,,23.0
1543,181446,,,,,,,,,,,,,,,,,,438.0
1544,181464,2011.0,29.7,5.3,35.4,18.7,59.8,14.9,3.4,8.7,53.0,11.2,11.5,9.9,60.8,16.4,1.7,6.2,4214.0
1545,181491,,,,,,,,,,,,,,,,,,862.0
1546,181534,2010.0,7.9,3.3,39.3,16.8,34.1,12.1,8.9,12.1,42.7,5.6,11.9,8.4,48.3,11.2,2.1,4.2,197.0
1547,181604,,,,,,,,,,,,,,,,,,93.0
1548,181640,,,,,,,,,,,,,,,,,,1168.0
1549,181738,,,,,,,,,,,,,,,,,,153.0
1550,181756,,,,,,,,,,,,,,,,,,244.0
1551,181765,,,,,,,,,,,,,,,,,,128.0
1552,181783,2010.0,23.1,5.3,28.9,18.4,47.6,11.8,1.3,10.0,50.3,7.6,6.5,11.9,55.1,12.4,2.7,5.9,654.0
1553,181817,,,,,,,,,,,,,,,,,,402.0
1554,181853,,,,,,,,,,,,,,,,,,89.0
1555,181941,,,,,,,,,,,,,,,,,,429.0
1556,182005,,,,,,,,,,,,,,,,,,
1557,182111,,,,,,,,,,,,,,,,,,139.0
1558,182148,,,,,,,,,,,,,,,,,,493.0
1559,182281,2011.0,13.3,2.5,44.6,17.3,39.0,8.7,14.5,11.3,49.6,6.6,15.0,10.1,56.7,10.7,5.3,5.7,2773.0
1560,182290,2010.0,13.7,3.3,48.9,19.7,49.1,9.7,10.9,11.5,44.4,12.0,15.2,9.2,52.8,15.6,5.6,6.1,2226.0
1561,182306,,,,,,,,,,,,,,,,,,48.0
1562,182430,,,,,,,,,,,,,,,,,,33.0
1563,182458,,,,,,,,,,,,,,,,,,67.0
1564,182500,,,,,,,,,,,,,,,,,,677.0
1565,182564,,,,,,,,,,,,,,,,,,
1566,182634,,,,,,,,,,,,,,,,,,353.0
1567,182661,,,,,,,,,,,,,,,,,,239.0
1568,182670,,,,,,,,,,,,,,,,,,1114.0
1569,182795,,,,,,,,,,,,,,,,,,533.0
1570,182865,,,,,,,,,,,,,,,,,,26.0
1571,182908,,,,,,,,,,,,,,,,,,14.0
1572,182980,,,,,,,,,,,,,,,,,,289.0
1573,183026,,,,,,,,,,,,,,,,,,490.0
1574,183044,,,,,,,,,,,,,,,,,,2452.0
1575,183062,2010.0,41.5,7.0,21.4,17.5,55.4,16.6,1.9,7.5,55.4,5.1,11.3,6.2,59.5,6.2,0.0,7.7,1292.0
1576,183071,,,,,,,,,,,,,,,,,,27.0
1577,183080,,,,,,,,,,,,,,,,,,1006.0
1578,183099,,,,,,,,,,,,,,,,,,989.0
1579,183105,,,,,,,,,,,,,,,,,,129.0
1580,183114,,,,,,,,,,,,,,,,,,97.0
1581,183123,,,,,,,,,,,,,,,,,,265.0
1582,183132,,,,,,,,,,,,,,,,,,343.0
1583,183141,,,,,,,,,,,,,,,,,,362.0
1584,183150,,,,,,,,,,,,,,,,,,201.0
1585,183211,,,,,,,,,,,,,,,,,,215.0
1586,183239,,,,,,,,,,,,,,,,,,568.0
1587,183248,,,,,,,,,,,,,,,,,,13.0
1588,183257,,,,,,,,,,,,,,,,,,11.0
1589,183655,,,,,,,,,,,,,,,,,,1396.0
1590,183743,,,,,,,,,,,,,,,,,,2786.0
1591,183789,,,,,,,,,,,,,,,,,,429.0
1592,183822,,,,,,,,,,,,,,,,,,313.0
1593,183859,,,,,,,,,,,,,,,,,,3056.0
1594,183877,,,,,,,,,,,,,,,,,,1891.0
1595,183910,,,,,,,,,,,,,,,,,,290.0
1596,183938,,,,,,,,,,,,,,,,,,2012.0
1597,183974,,,,,,,,,,,,,,,,,,275.0
1598,184180,,,,,,,,,,,,,,,,,,1639.0
1599,184205,,,,,,,,,,,,,,,,,,820.0
1600,184348,,,,,,,,,,,,,,,,,,452.0
1601,184481,,,,,,,,,,,,,,,,,,2646.0
1602,184603,,,,,,,,,,,,,,,,,,366.0
1603,184612,,,,,,,,,,,,,,,,,,294.0
1604,184694,,,,,,,,,,,,,,,,,,485.0
1605,184773,,,,,,,,,,,,,,,,,,226.0
1606,184782,,,,,,,,,,,,,,,,,,1226.0
1607,184791,,,,,,,,,,,,,,,,,,1557.0
1608,184959,,,,,,,,,,,,,,,,,,296.0
1609,184995,,,,,,,,,,,,,,,,,,2636.0
1610,185129,,,,,,,,,,,,,,,,,,649.0
1611,185262,,,,,,,,,,,,,,,,,,1447.0
1612,185509,,,,,,,,,,,,,,,,,,1423.0
1613,185536,,,,,,,,,,,,,,,,,,2121.0
1614,185572,,,,,,,,,,,,,,,,,,944.0
1615,185590,2010.0,30.7,3.8,36.4,9.7,61.9,10.9,4.0,6.3,70.1,6.3,8.4,4.3,76.9,8.4,1.3,2.8,2068.0
1616,185828,2010.0,18.7,4.0,50.1,16.0,46.9,10.8,10.8,9.7,58.0,3.9,16.3,7.2,67.4,6.2,2.3,4.9,730.0
1617,185873,,,,,,,,,,,,,,,,,,1931.0
1618,186034,,,,,,,,,,,,,,,,,,784.0
1619,186131,,,,,,,,,,,,,,,,,,1243.0
1620,186186,,,,,,,,,,,,,,,,,,25.0
1621,186201,,,,,,,,,,,,,,,,,,898.0
1622,186283,,,,,,,,,,,,,,,,,,990.0
1623,186371,2009.0,51.4,5.7,14.5,11.8,62.2,10.9,3.4,5.7,,,,,,,,,375.0
1624,186380,2009.0,67.9,5.8,11.8,6.8,76.8,8.3,1.4,4.0,,,,,,,,,5296.0
1625,186399,2009.0,45.8,5.9,23.7,9.9,62.7,9.0,5.1,6.4,,,,,,,,,978.0
1626,186432,,,,,,,,,,,,,,,,,,557.0
1627,186469,,,,,,,,,,,,,,,,,,233.0
1628,186584,,,,,,,,,,,,,,,,,,1256.0
1629,186618,,,,,,,,,,,,,,,,,,160.0
1630,186645,,,,,,,,,,,,,,,,,,1300.0
1631,186867,,,,,,,,,,,,,,,,,,519.0
1632,186876,2010.0,40.0,3.2,32.4,12.6,62.9,10.5,5.1,5.4,65.7,3.7,9.5,5.1,70.6,5.7,1.4,3.7,794.0
1633,187134,2011.0,73.7,1.9,16.6,5.5,86.2,4.4,1.4,3.0,,,,,,,,,1297.0
1634,187198,,,,,,,,,,,,,,,,,,2181.0
1635,187444,2010.0,17.7,3.6,41.2,17.2,48.3,10.3,5.8,10.2,52.0,5.1,12.0,8.8,59.4,7.5,3.4,5.2,1299.0
1636,187532,,,,,,,,,,,,,,,,,,2277.0
1637,187596,,,,,,,,,,,,,,,,,,
1638,187620,,,,,,,,,,,,,,,,,,1115.0
1639,187639,,,,,,,,,,,,,,,,,,199.0
1640,187648,2009.0,25.5,8.8,19.9,16.7,34.7,12.0,4.9,11.6,42.7,7.8,16.7,7.5,50.2,9.6,6.0,8.5,546.0
1641,187666,,,,,,,,,,,,,,,,,,503.0
1642,187745,,,,,,,,,,,,,,,,,,11.0
1643,187897,2011.0,0.5,0.0,37.6,22.6,16.3,5.0,17.2,16.7,45.8,3.6,19.8,8.9,52.6,6.2,5.7,6.8,347.0
1644,187903,,,,,,,,,,,,,,,,,,244.0
1645,187912,,,,,,,,,,,,,,,,,,327.0
1646,187958,,,,,,,,,,,,,,,,,,413.0
1647,187967,,,,,,,,,,,,,,,,,,240.0
1648,187976,,,,,,,,,,,,,,,,,,85.0
1649,187985,2009.0,9.8,1.6,50.0,14.4,42.5,5.6,12.6,11.3,46.6,6.3,19.5,7.8,56.9,9.5,6.3,4.5,2850.0
1650,187994,,,,,,,,,,,,,,,,,,251.0
1651,188003,,,,,,,,,,,,,,,,,,199.0
1652,188021,,,,,,,,,,,,,,,,,,113.0
1653,188030,,,,,,,,,,,,,,,,,,2105.0
1654,188049,,,,,,,,,,,,,,,,,,345.0
1655,188058,,,,,,,,,,,,,,,,,,5.0
1656,188100,,,,,,,,,,,,,,,,,,770.0
1657,188137,,,,,,,,,,,,,,,,,,360.0
1658,188146,,,,,,,,,,,,,,,,,,166.0
1659,188182,,,,,,,,,,,,,,,,,,64.0
1660,188216,,,,,,,,,,,,,,,,,,153.0
1661,188225,,,,,,,,,,,,,,,,,,146.0
1662,188261,,,,,,,,,,,,,,,,,,133.0
1663,188304,,,,,,,,,,,,,,,,,,197.0
1664,188340,,,,,,,,,,,,,,,,,,27.0
1665,188429,,,,,,,,,,,,,,,,,,883.0
1666,188438,,,,,,,,,,,,,,,,,,799.0
1667,188465,,,,,,,,,,,,,,,,,,25.0
1668,188517,,,,,,,,,,,,,,,,,,
1669,188526,,,,,,,,,,,,,,,,,,264.0
1670,188641,,,,,,,,,,,,,,,,,,518.0
1671,188678,,,,,,,,,,,,,,,,,,71.0
1672,188687,,,,,,,,,,,,,,,,,,35.0
1673,188854,,,,,,,,,,,,,,,,,,
1674,189088,,,,,,,,,,,,,,,,,,490.0
1675,189097,,,,,,,,,,,,,,,,,,551.0
1676,189228,,,,,,,,,,,,,,,,,,568.0
1677,189282,,,,,,,,,,,,,,,,,,1.0
1678,189413,,,,,,,,,,,,,,,,,,103.0
1679,189422,,,,,,,,,,,,,,,,,,245.0
1680,189459,,,,,,,,,,,,,,,,,,51.0
1681,189547,,,,,,,,,,,,,,,,,,1548.0
1682,189556,,,,,,,,,,,,,,,,,,
1683,189565,,,,,,,,,,,,,,,,,,
1684,189574,,,,,,,,,,,,,,,,,,166.0
1685,189583,,,,,,,,,,,,,,,,,,
1686,189592,,,,,,,,,,,,,,,,,,
1687,189653,,,,,,,,,,,,,,,,,,5.0
1688,189705,,,,,,,,,,,,,,,,,,846.0
1689,189811,,,,,,,,,,,,,,,,,,152.0
1690,189839,,,,,,,,,,,,,,,,,,704.0
1691,189848,,,,,,,,,,,,,,,,,,320.0
1692,189857,,,,,,,,,,,,,,,,,,111.0
1693,190044,,,,,,,,,,,,,,,,,,682.0
1694,190053,,,,,,,,,,,,,,,,,,443.0
1695,190099,,,,,,,,,,,,,,,,,,744.0
1696,190114,,,,,,,,,,,,,,,,,,62.0
1697,190150,,,,,,,,,,,,,,,,,,1371.0
1698,190169,,,,,,,,,,,,,,,,,,360.0
1699,190248,,,,,,,,,,,,,,,,,,127.0
1700,190372,,,,,,,,,,,,,,,,,,217.0
1701,190415,,,,,,,,,,,,,,,,,,3005.0
1702,190442,,,,,,,,,,,,,,,,,,813.0
1703,190451,,,,,,,,,,,,,,,,,,24.0
1704,190503,,,,,,,,,,,,,,,,,,
1705,190512,,,,,,,,,,,,,,,,,,1470.0
1706,190521,,,,,,,,,,,,,,,,,,4425.0
1707,190530,,,,,,,,,,,,,,,,,,1661.0
1708,190549,,,,,,,,,,,,,,,,,,1272.0
1709,190558,,,,,,,,,,,,,,,,,,451.0
1710,190567,,,,,,,,,,,,,,,,,,1771.0
1711,190585,,,,,,,,,,,,,,,,,,1020.0
1712,190594,,,,,,,,,,,,,,,,,,1854.0
1713,190600,,,,,,,,,,,,,,,,,,1280.0
1714,190619,,,,,,,,,,,,,,,,,,2684.0
1715,190628,,,,,,,,,,,,,,,,,,2811.0
1716,190637,,,,,,,,,,,,,,,,,,874.0
1717,190646,,,,,,,,,,,,,,,,,,225.0
1718,190655,,,,,,,,,,,,,,,,,,119.0
1719,190664,,,,,,,,,,,,,,,,,,1755.0
